Date,Time,RMS(mV),Activation(%),MDF(Hz),Fatigue(%),Quality
2026-07-11,'21:14:08.414',640.524,0.0,111.2,0.0,3
2026-07-11,'21:14:08.514',1268.809,0.0,91.0,0.0,3
2026-07-11,'21:14:08.614',1471.149,0.0,76.0,0.0,3
2026-07-11,'21:14:08.715',1543.980,0.0,66.3,0.0,3
2026-07-11,'21:14:08.815',1208.880,0.0,60.4,0.0,3
2026-07-11,'21:14:08.915',934.750,0.0,57.0,0.0,3
2026-07-11,'21:14:09.014',928.755,0.0,54.7,0.0,3
2026-07-11,'21:14:09.631',906.330,0.0,53.1,0.0,3
2026-07-11,'21:14:09.652',906.062,0.0,52.1,0.0,3
2026-07-11,'21:14:09.752',950.483,0.0,64.7,0.0,3
2026-07-11,'21:14:09.852',848.972,0.0,59.9,0.0,3
2026-07-11,'21:14:09.952',778.566,0.0,57.9,0.0,3
2026-07-11,'21:14:10.052',724.316,0.0,71.6,0.0,3
2026-07-11,'21:14:10.151',792.439,0.0,65.6,0.0,3
2026-07-11,'21:14:10.251',779.206,0.0,60.6,0.0,3
2026-07-11,'21:14:10.351',733.518,0.0,73.3,0.0,3
2026-07-11,'21:14:10.452',586.463,0.0,84.7,0.0,3
2026-07-11,'21:14:11.568',608.682,0.0,94.3,0.0,3
2026-07-11,'21:14:11.588',609.251,0.0,102.4,0.0,3
2026-07-11,'21:14:11.689',639.513,0.0,108.9,0.0,3
2026-07-11,'21:14:11.789',678.180,0.0,114.4,0.0,3
2026-07-11,'21:14:11.888',1347.808,0.0,94.3,0.0,3
2026-07-11,'21:14:11.988',1553.882,0.0,78.2,0.0,3
2026-07-11,'21:14:12.088',1612.307,0.0,67.8,0.0,3
2026-07-11,'21:14:12.189',1230.114,0.0,61.3,0.0,3
2026-07-11,'21:14:12.289',918.285,0.0,57.6,0.0,3
2026-07-11,'21:14:12.389',841.175,0.0,56.4,0.0,3
2026-07-11,'21:14:13.107',883.299,0.0,54.9,0.0,3
2026-07-11,'21:14:13.128',883.586,0.0,53.9,0.0,3
2026-07-11,'21:14:13.227',828.219,0.0,52.8,0.0,3
2026-07-11,'21:14:13.329',736.836,0.0,66.8,0.0,3
2026-07-11,'21:14:13.428',778.993,0.0,78.9,0.0,3
2026-07-11,'21:14:13.528',917.575,0.0,68.9,0.0,3
2026-07-11,'21:14:13.627',1042.615,0.0,62.2,0.0,3
2026-07-11,'21:14:13.727',958.688,0.0,57.9,0.0,3
2026-07-11,'21:14:13.827',807.814,0.0,71.0,0.0,3
2026-07-11,'21:14:13.928',638.527,0.0,82.5,0.0,3
2026-07-11,'21:14:15.462',677.343,0.0,92.5,0.0,3
2026-07-11,'21:14:15.482',677.062,0.0,100.9,0.0,3
2026-07-11,'21:14:15.583',796.982,0.0,98.8,0.0,3
2026-07-11,'21:14:15.683',809.786,0.0,82.8,0.0,3
2026-07-11,'21:14:15.783',1373.979,0.0,72.8,0.0,3
2026-07-11,'21:14:15.882',1554.833,0.0,64.3,0.0,3
2026-07-11,'21:14:15.981',1612.394,0.0,59.0,0.0,3
2026-07-11,'21:14:16.082',1266.708,0.0,55.5,0.0,3
2026-07-11,'21:14:16.183',876.527,0.0,53.6,0.0,3
2026-07-11,'21:14:16.283',738.602,0.0,67.6,0.0,3
2026-07-11,'21:14:16.889',770.827,0.0,79.5,0.0,3
2026-07-11,'21:14:16.911',793.043,0.0,89.5,0.0,3
2026-07-11,'21:14:17.009',1401.096,0.0,76.8,0.0,3
2026-07-11,'21:14:17.108',1558.881,0.0,67.2,0.0,3
2026-07-11,'21:14:17.209',1582.807,0.0,60.7,0.0,3
2026-07-11,'21:14:17.310',1161.575,0.0,56.6,0.0,3
2026-07-11,'21:14:17.410',868.711,0.0,55.1,0.0,3
2026-07-11,'21:14:17.509',799.717,0.0,66.9,0.0,3
2026-07-11,'21:14:17.609',791.319,0.0,62.2,0.0,3
2026-07-11,'21:14:17.709',759.488,0.0,74.7,0.0,3
2026-07-11,'21:14:19.444',662.940,0.0,85.6,0.0,3
2026-07-11,'21:14:19.465',662.739,0.0,94.9,0.0,3
2026-07-11,'21:14:19.565',715.455,0.0,102.7,0.0,3
2026-07-11,'21:14:19.665',727.583,0.0,84.9,0.0,3
2026-07-11,'21:14:19.764',1324.919,0.0,72.5,0.0,3
2026-07-11,'21:14:19.863',1500.556,0.0,63.7,0.0,3
2026-07-11,'21:14:19.964',1555.820,0.0,58.4,0.0,3
2026-07-11,'21:14:20.065',1232.211,0.0,55.1,0.0,3
2026-07-11,'21:14:20.165',926.605,0.0,64.7,0.0,3
2026-07-11,'21:14:20.265',823.538,0.0,76.7,0.0,3
2026-07-11,'21:14:20.888',834.123,0.0,68.0,0.0,3
2026-07-11,'21:14:20.909',835.192,0.0,62.2,0.0,3
2026-07-11,'21:14:21.008',1223.169,0.0,58.1,0.0,3
2026-07-11,'21:14:21.108',1314.476,0.0,55.0,0.0,3
2026-07-11,'21:14:21.209',1314.343,0.0,52.9,0.0,3
2026-07-11,'21:14:21.309',1069.268,0.0,51.8,0.0,3
2026-07-11,'21:14:21.409',927.112,0.0,51.3,0.0,3
2026-07-11,'21:14:21.508',938.916,0.0,51.0,0.0,3
2026-07-11,'21:14:21.608',876.744,0.0,50.9,0.0,3
2026-07-11,'21:14:21.709',771.819,0.0,65.2,0.0,3
2026-07-11,'21:14:23.016',675.651,0.0,77.8,0.0,3
2026-07-11,'21:14:23.038',692.172,0.0,88.4,0.0,3
2026-07-11,'21:14:23.136',1319.849,0.0,76.1,0.0,3
2026-07-11,'21:14:23.236',1512.427,0.0,66.4,0.0,3
2026-07-11,'21:14:23.336',1639.153,0.0,60.0,0.0,3
2026-07-11,'21:14:23.437',1385.880,0.0,56.9,0.0,3
2026-07-11,'21:14:23.537',1141.986,0.0,54.3,0.0,3
2026-07-11,'21:14:23.636',1008.945,0.0,53.0,0.0,3
2026-07-11,'21:14:23.735',881.650,0.0,52.3,0.0,3
2026-07-11,'21:14:23.836',779.624,0.0,66.2,0.0,3
2026-07-11,'21:14:24.564',685.023,0.0,78.4,0.0,3
2026-07-11,'21:14:24.586',691.923,0.0,88.7,0.0,3
2026-07-11,'21:14:24.685',1341.520,0.0,76.1,0.0,3
2026-07-11,'21:14:24.784',1516.360,0.0,66.4,0.0,3
2026-07-11,'21:14:24.885',1580.981,0.0,60.2,0.0,3
2026-07-11,'21:14:24.984',1186.926,0.0,56.2,0.0,3
2026-07-11,'21:14:25.085',847.446,0.0,54.3,0.0,3
2026-07-11,'21:14:25.185',732.059,0.0,68.2,0.0,3
2026-07-11,'21:14:25.284',757.505,0.0,80.1,0.0,3
2026-07-11,'21:14:25.384',767.034,0.0,72.6,0.0,3
2026-07-11,'21:14:26.807',732.718,0.0,83.6,0.0,3
2026-07-11,'21:14:26.828',741.006,0.0,93.0,0.0,3
2026-07-11,'21:14:26.927',1094.199,0.0,80.9,0.0,3
2026-07-11,'21:14:27.027',1200.369,0.0,69.7,0.0,3
2026-07-11,'21:14:27.128',1548.014,0.0,62.7,0.0,3
2026-07-11,'21:14:27.228',1516.669,0.0,58.3,0.0,3
2026-07-11,'21:14:27.327',1421.386,0.0,55.2,0.0,3
2026-07-11,'21:14:27.427',1119.786,0.0,53.4,0.0,3
2026-07-11,'21:14:27.527',845.980,0.0,59.6,0.0,3
2026-07-11,'21:14:27.628',723.605,0.0,72.6,0.0,3
2026-07-11,'21:14:28.235',703.510,0.0,84.0,0.0,3
2026-07-11,'21:14:28.257',730.245,0.0,93.8,0.0,3
2026-07-11,'21:14:28.356',1360.319,0.0,80.3,0.0,3
2026-07-11,'21:14:28.455',1544.158,0.0,69.5,0.0,3
2026-07-11,'21:14:28.555',1606.333,0.0,62.3,0.0,3
2026-07-11,'21:14:28.655',1219.972,0.0,57.9,0.0,3
2026-07-11,'21:14:28.756',874.079,0.0,70.3,0.0,3
2026-07-11,'21:14:28.856',715.223,0.0,81.9,0.0,3
2026-07-11,'21:14:28.955',697.465,0.0,91.6,0.0,3
2026-07-11,'21:14:29.055',686.523,0.0,78.2,0.0,3
2026-07-11,'21:14:30.171',653.156,0.0,88.3,0.0,3
2026-07-11,'21:14:30.191',652.290,0.0,96.9,0.0,3
2026-07-11,'21:14:30.292',905.132,0.0,103.6,0.0,3
2026-07-11,'21:14:30.392',934.334,0.0,84.5,0.0,3
2026-07-11,'21:14:30.492',1426.138,0.0,72.8,0.0,3
2026-07-11,'21:14:30.591',1534.975,0.0,64.1,0.0,3
2026-07-11,'21:14:30.690',1536.690,0.0,58.8,0.0,3
2026-07-11,'21:14:30.791',1211.292,0.0,55.4,0.0,3
2026-07-11,'21:14:30.892',846.054,0.0,53.6,0.0,3
2026-07-11,'21:14:30.992',710.293,0.0,67.6,0.0,3
2026-07-11,'21:14:31.608',735.947,0.0,79.6,0.0,3
2026-07-11,'21:14:31.630',736.262,0.0,89.8,0.0,3
2026-07-11,'21:14:31.728',708.964,0.0,83.4,0.0,3
2026-07-11,'21:14:31.828',704.628,0.0,92.6,0.0,3
2026-07-11,'21:14:31.929',639.874,0.0,100.7,0.0,3
2026-07-11,'21:14:32.029',662.412,0.0,107.9,0.0,3
2026-07-11,'21:14:32.129',722.843,0.0,114.1,0.0,3
2026-07-11,'21:14:32.228',807.973,0.0,95.4,0.0,3
2026-07-11,'21:14:32.327',828.098,0.0,79.8,0.0,3
2026-07-11,'21:14:32.428',763.260,0.0,89.5,0.0,3
2026-07-11,'21:14:33.647',647.684,0.0,98.2,0.0,3
2026-07-11,'21:14:34.366',648.106,0.0,105.5,0.0,3
2026-07-11,'21:14:34.387',648.106,0.0,111.8,0.0,3
2026-07-11,'21:14:34.486',590.910,0.0,117.3,0.0,3
2026-07-11,'21:14:34.586',1203.858,0.0,97.6,0.0,3
2026-07-11,'21:14:34.687',1409.447,0.0,80.2,0.0,3
2026-07-11,'21:14:34.787',1514.971,0.0,69.3,0.0,3
2026-07-11,'21:14:34.886',1259.572,0.0,62.4,0.0,3
2026-07-11,'21:14:34.986',993.766,0.0,58.1,0.0,3
2026-07-11,'21:14:35.086',801.130,0.0,56.0,0.0,3
2026-07-11,'21:14:35.696',650.873,0.0,69.6,0.0,3
2026-07-11,'21:14:35.719',679.041,0.0,81.1,0.0,3
2026-07-11,'21:14:35.818',1214.268,0.0,73.1,0.0,3
2026-07-11,'21:14:35.918',1343.051,0.0,64.6,0.0,3
2026-07-11,'21:14:36.017',1375.227,0.0,59.3,0.0,3
2026-07-11,'21:14:36.117',998.166,0.0,56.5,0.0,3
2026-07-11,'21:14:36.714',696.165,0.0,70.0,0.0,3
2026-07-11,'21:14:36.734',689.726,0.0,81.5,0.0,3
2026-07-11,'21:14:36.835',821.733,0.0,90.9,0.0,3
2026-07-11,'21:14:36.935',826.360,0.0,76.4,0.0,3
2026-07-11,'21:14:37.639',826.720,0.0,68.4,0.0,3
2026-07-11,'21:14:37.660',825.596,0.0,63.3,0.0,3
2026-07-11,'21:14:37.760',1175.354,0.0,60.1,0.0,3
2026-07-11,'21:14:37.860',1292.363,0.0,56.1,0.0,3
2026-07-11,'21:14:37.960',1585.574,0.0,53.7,0.0,3
2026-07-11,'21:14:38.060',1480.299,0.0,52.6,0.0,3
2026-07-11,'21:14:38.159',1349.745,0.0,51.5,0.0,3
2026-07-11,'21:14:38.258',1085.519,0.0,51.2,0.0,3
2026-07-11,'21:14:38.359',822.060,0.0,65.3,0.0,3
2026-07-11,'21:14:38.460',693.038,0.0,77.4,0.0,3
2026-07-11,'21:14:39.069',645.102,0.0,88.1,0.0,3
2026-07-11,'21:14:39.091',649.000,0.0,97.2,0.0,3
2026-07-11,'21:14:39.190',1286.651,0.0,81.9,0.0,3
2026-07-11,'21:14:39.882',1424.101,0.0,70.2,0.0,3
2026-07-11,'21:14:39.903',1430.227,0.0,62.6,0.0,3
2026-07-11,'21:14:40.002',1688.053,0.0,57.5,0.0,3
2026-07-11,'21:14:40.103',1460.016,0.0,53.8,0.0,3
2026-07-11,'21:14:40.203',1301.143,0.0,52.2,0.0,3
2026-07-11,'21:14:40.302',1017.744,0.0,51.9,0.0,3
2026-07-11,'21:14:40.402',780.140,0.0,52.2,0.0,3
2026-07-11,'21:14:41.012',660.584,0.0,66.2,0.0,3
2026-07-11,'21:14:41.033',690.465,0.0,78.1,0.0,3
2026-07-11,'21:14:41.132',1320.730,0.0,70.1,0.0,3
2026-07-11,'21:14:41.233',1489.110,0.0,62.6,0.0,3
2026-07-11,'21:14:41.333',1662.061,0.0,57.9,0.0,3
2026-07-11,'21:14:41.432',1438.414,0.0,55.7,0.0,3
2026-07-11,'21:14:41.532',1180.670,0.0,53.6,0.0,3
2026-07-11,'21:14:41.632',959.732,0.0,52.4,0.0,3
2026-07-11,'21:14:41.733',763.555,0.0,66.3,0.0,3
2026-07-11,'21:14:41.833',717.754,0.0,78.7,0.0,3
2026-07-11,'21:14:42.948',751.273,0.0,89.2,0.0,3
2026-07-11,'21:14:42.970',748.620,0.0,98.1,0.0,3
2026-07-11,'21:14:43.068',723.844,0.0,104.1,0.0,3
2026-07-11,'21:14:43.168',670.869,0.0,110.3,0.0,3
2026-07-11,'21:14:43.268',613.332,0.0,115.9,0.0,3
2026-07-11,'21:14:43.369',604.312,0.0,120.4,0.0,3
2026-07-11,'21:14:43.469',651.425,0.0,124.7,0.0,3
2026-07-11,'21:14:43.568',726.723,0.0,128.4,0.0,3
2026-07-11,'21:14:43.668',753.856,0.0,130.8,0.0,3
2026-07-11,'21:14:43.768',733.480,0.0,133.1,0.0,3
2026-07-11,'21:14:44.385',644.131,0.0,135.2,0.0,3
2026-07-11,'21:14:44.407',644.294,0.0,137.1,0.0,3
2026-07-11,'21:14:44.506',653.107,0.0,138.7,0.0,3
2026-07-11,'21:14:44.606',649.331,0.0,139.7,0.0,3
2026-07-11,'21:14:44.705',1332.300,0.0,110.5,0.0,3
2026-07-11,'21:14:44.805',1524.734,0.0,88.7,0.0,3
2026-07-11,'21:14:44.906',1587.414,0.0,74.5,0.0,3
2026-07-11,'21:14:45.006',1235.465,0.0,65.7,0.0,3
2026-07-11,'21:14:45.106',947.399,0.0,60.5,0.0,3
2026-07-11,'21:14:45.205',888.573,0.0,57.2,0.0,3
2026-07-11,'21:14:46.322',841.793,0.0,55.3,0.0,3
2026-07-11,'21:14:46.342',841.477,0.0,54.1,0.0,3
2026-07-11,'21:14:46.443',872.199,0.0,67.5,0.0,3
2026-07-11,'21:14:46.543',768.945,0.0,61.6,0.0,3
2026-07-11,'21:14:46.643',740.204,0.0,74.2,0.0,3
2026-07-11,'21:14:46.742',723.375,0.0,85.4,0.0,3
2026-07-11,'21:14:46.842',722.651,0.0,89.7,0.0,3
2026-07-11,'21:14:46.943',725.486,0.0,98.3,0.0,3
2026-07-11,'21:14:47.043',685.548,0.0,106.0,0.0,3
2026-07-11,'21:14:47.143',724.507,0.0,112.1,0.0,3
2026-07-11,'21:14:47.758',812.952,0.0,90.6,0.0,3
2026-07-11,'21:14:47.779',814.202,0.0,76.6,0.0,3
2026-07-11,'21:14:47.878',920.026,0.0,67.8,0.0,3
2026-07-11,'21:14:47.979',903.310,0.0,62.2,0.0,3
2026-07-11,'21:14:48.079',1330.536,0.0,57.5,0.0,3
2026-07-11,'21:14:48.178',1490.564,0.0,53.9,0.0,3
2026-07-11,'21:14:48.278',1537.003,0.0,52.2,0.0,3
2026-07-11,'21:14:48.378',1264.604,0.0,51.1,0.0,3
2026-07-11,'21:14:48.479',919.611,0.0,51.0,0.0,3
2026-07-11,'21:14:48.579',767.777,0.0,65.5,0.0,3
2026-07-11,'21:14:49.797',743.572,0.0,77.9,0.0,3
2026-07-11,'21:14:49.818',751.526,0.0,88.5,0.0,3
2026-07-11,'21:14:49.916',754.445,0.0,76.3,0.0,3
2026-07-11,'21:14:50.017',735.622,0.0,79.6,0.0,3
2026-07-11,'21:14:50.118',698.742,0.0,89.7,0.0,3
2026-07-11,'21:14:50.218',683.644,0.0,98.7,0.0,3
2026-07-11,'21:14:50.318',746.570,0.0,106.2,0.0,3
2026-07-11,'21:14:50.417',825.895,0.0,87.1,0.0,3
2026-07-11,'21:14:50.517',826.193,0.0,74.2,0.0,3
2026-07-11,'21:14:50.617',770.179,0.0,66.7,0.0,3
2026-07-11,'21:14:51.233',667.964,0.0,78.6,0.0,3
2026-07-11,'21:14:51.255',686.326,0.0,88.8,0.0,3
2026-07-11,'21:14:51.353',691.750,0.0,97.4,0.0,3
2026-07-11,'21:14:51.453',684.928,0.0,82.2,0.0,3
2026-07-11,'21:14:51.553',1242.798,0.0,72.1,0.0,3
2026-07-11,'21:14:51.653',1379.929,0.0,63.6,0.0,3
2026-07-11,'21:14:51.754',1440.463,0.0,58.3,0.0,3
2026-07-11,'21:14:51.854',1183.556,0.0,55.3,0.0,3
2026-07-11,'21:14:51.953',969.324,0.0,53.7,0.0,3
2026-07-11,'21:14:52.053',867.996,0.0,52.7,0.0,3
2026-07-11,'21:14:53.272',754.287,0.0,66.5,0.0,3
2026-07-11,'21:14:53.292',759.447,0.0,78.3,0.0,3
2026-07-11,'21:14:53.393',666.469,0.0,88.6,0.0,3
2026-07-11,'21:14:53.493',642.957,0.0,97.5,0.0,3
2026-07-11,'21:14:53.592',713.098,0.0,105.3,0.0,3
2026-07-11,'21:14:53.692',738.688,0.0,111.4,0.0,3
2026-07-11,'21:14:53.792',716.106,0.0,116.6,0.0,3
2026-07-11,'21:14:53.893',638.851,0.0,121.3,0.0,3
2026-07-11,'21:14:53.993',595.725,0.0,125.5,0.0,3
2026-07-11,'21:14:54.093',660.475,0.0,128.9,0.0,3
2026-07-11,'21:14:54.709',782.011,0.0,101.5,0.0,3
2026-07-11,'21:14:54.730',785.896,0.0,83.7,0.0,3
2026-07-11,'21:14:54.830',778.420,0.0,72.1,0.0,3
2026-07-11,'21:14:54.931',710.604,0.0,82.8,0.0,3
2026-07-11,'21:14:55.030',1283.522,0.0,73.2,0.0,3
2026-07-11,'21:14:55.130',1507.782,0.0,64.4,0.0,3
2026-07-11,'21:14:55.229',1598.395,0.0,59.1,0.0,3
2026-07-11,'21:14:55.328',1298.202,0.0,55.8,0.0,3
2026-07-11,'21:14:55.429',920.218,0.0,54.7,0.0,3
2026-07-11,'21:14:55.530',735.029,0.0,68.3,0.0,3
2026-07-11,'21:14:56.757',658.123,0.0,80.3,0.0,3
2026-07-11,'21:14:56.779',657.781,0.0,90.5,0.0,3
2026-07-11,'21:14:56.878',1323.538,0.0,77.4,0.0,3
2026-07-11,'21:14:56.977',1510.620,0.0,67.3,0.0,3
2026-07-11,'21:14:57.078',1574.788,0.0,60.8,0.0,3
2026-07-11,'21:14:57.178',1195.715,0.0,56.9,0.0,3
2026-07-11,'21:14:57.278',878.115,0.0,55.7,0.0,3
2026-07-11,'21:14:57.377',779.414,0.0,55.2,0.0,3
2026-07-11,'21:14:57.477',712.741,0.0,54.1,0.0,3
2026-07-11,'21:14:57.578',672.751,0.0,68.0,0.0,3
2026-07-11,'21:14:58.393',644.504,0.0,80.1,0.0,3
2026-07-11,'21:14:58.414',648.976,0.0,90.5,0.0,3
2026-07-11,'21:14:58.513',775.016,0.0,98.1,0.0,3
2026-07-11,'21:14:58.614',819.290,0.0,82.5,0.0,3
2026-07-11,'21:14:58.714',1349.785,0.0,72.5,0.0,3
2026-07-11,'21:14:58.814',1527.952,0.0,64.1,0.0,3
2026-07-11,'21:14:58.913',1587.265,0.0,58.9,0.0,3
2026-07-11,'21:14:59.013',1289.770,0.0,55.5,0.0,3
2026-07-11,'21:14:59.114',893.426,0.0,53.5,0.0,3
2026-07-11,'21:14:59.712',719.397,0.0,67.3,0.0,3
2026-07-11,'21:15:00.329',715.435,0.0,79.1,0.0,3
2026-07-11,'21:15:00.351',714.708,0.0,89.1,0.0,3
2026-07-11,'21:15:00.449',738.600,0.0,95.1,0.0,3
2026-07-11,'21:15:00.548',740.303,0.0,80.8,0.0,3
2026-07-11,'21:15:00.649',743.833,0.0,90.4,0.0,3
2026-07-11,'21:15:00.750',660.612,0.0,98.4,0.0,3
2026-07-11,'21:15:00.850',634.580,0.0,105.8,0.0,3
2026-07-11,'21:15:00.950',668.114,0.0,112.3,0.0,3
2026-07-11,'21:15:01.049',780.761,0.0,92.0,0.0,3
2026-07-11,'21:15:01.149',801.309,0.0,78.0,0.0,3
2026-07-11,'21:15:01.761',763.455,0.0,88.3,0.0,3
2026-07-11,'21:15:01.781',781.835,0.0,97.1,0.0,3
2026-07-11,'21:15:01.882',1330.139,0.0,83.4,0.0,3
2026-07-11,'21:15:01.982',1472.543,0.0,71.3,0.0,3
2026-07-11,'21:15:02.081',1667.876,0.0,63.6,0.0,3
2026-07-11,'21:15:02.180',1471.793,0.0,57.6,0.0,3
2026-07-11,'21:15:02.778',1233.155,0.0,54.6,0.0,3
2026-07-11,'21:15:02.799',1235.856,0.0,52.6,0.0,3
2026-07-11,'21:15:02.899',1100.809,0.0,51.4,0.0,3
2026-07-11,'21:15:02.999',908.657,0.0,50.6,0.0,3
2026-07-11,'21:15:03.703',841.820,0.0,51.2,0.0,3
2026-07-11,'21:15:03.724',860.326,0.0,51.7,0.0,3
2026-07-11,'21:15:03.823',1089.117,0.0,52.1,0.0,3
2026-07-11,'21:15:03.924',1175.930,0.0,51.1,0.0,3
2026-07-11,'21:15:04.024',1258.372,0.0,50.4,0.0,3
2026-07-11,'21:15:04.123',1072.951,0.0,50.2,0.0,3
2026-07-11,'21:15:04.223',931.224,0.0,50.1,0.0,3
2026-07-11,'21:15:04.323',820.421,0.0,50.4,0.0,3
2026-07-11,'21:15:04.424',719.559,0.0,64.8,0.0,3
2026-07-11,'21:15:04.524',696.167,0.0,77.5,0.0,3
2026-07-11,'21:15:05.134',743.186,0.0,88.2,0.0,3
2026-07-11,'21:15:05.156',768.685,0.0,97.2,0.0,3
2026-07-11,'21:15:05.254',1222.994,0.0,82.1,0.0,3
2026-07-11,'21:15:05.946',1351.789,0.0,70.8,0.0,3
2026-07-11,'21:15:05.975',1353.364,0.0,63.4,0.0,3
2026-07-11,'21:15:06.075',1359.425,0.0,58.4,0.0,3
2026-07-11,'21:15:06.175',1026.682,0.0,56.3,0.0,3
2026-07-11,'21:15:06.274',811.280,0.0,70.1,0.0,3
2026-07-11,'21:15:06.373',713.680,0.0,81.4,0.0,3
2026-07-11,'21:15:06.474',656.089,0.0,91.1,0.0,3
2026-07-11,'21:15:07.178',578.107,0.0,99.5,0.0,3
2026-07-11,'21:15:07.200',599.477,0.0,106.7,0.0,3
2026-07-11,'21:15:07.299',1081.904,0.0,92.5,0.0,3
2026-07-11,'21:15:07.398',1293.352,0.0,77.2,0.0,3
2026-07-11,'21:15:07.498',1348.362,0.0,67.3,0.0,3
2026-07-11,'21:15:07.599',1080.081,0.0,61.0,0.0,3
2026-07-11,'21:15:07.699',833.334,0.0,73.4,0.0,3
2026-07-11,'21:15:07.799',819.857,0.0,66.7,0.0,3
2026-07-11,'21:15:07.898',891.155,0.0,61.1,0.0,3
2026-07-11,'21:15:07.998',854.094,0.0,57.4,0.0,3
2026-07-11,'21:15:09.115',760.421,0.0,70.7,0.0,3
2026-07-11,'21:15:09.136',760.397,0.0,82.1,0.0,3
2026-07-11,'21:15:09.236',759.429,0.0,91.7,0.0,3
2026-07-11,'21:15:09.336',737.338,0.0,77.6,0.0,3
2026-07-11,'21:15:09.435',1357.180,0.0,69.0,0.0,3
2026-07-11,'21:15:09.534',1541.616,0.0,61.7,0.0,3
2026-07-11,'21:15:09.635',1597.481,0.0,57.1,0.0,3
2026-07-11,'21:15:09.736',1239.880,0.0,54.2,0.0,3
2026-07-11,'21:15:09.836',887.967,0.0,53.8,0.0,3
2026-07-11,'21:15:09.935',763.218,0.0,61.0,0.0,3
2026-07-11,'21:15:10.551',722.364,0.0,57.9,0.0,3
2026-07-11,'21:15:10.572',723.760,0.0,55.9,0.0,3
2026-07-11,'21:15:10.671',917.401,0.0,55.9,0.0,3
2026-07-11,'21:15:10.772',937.191,0.0,53.7,0.0,3
2026-07-11,'21:15:10.872',911.749,0.0,52.4,0.0,3
2026-07-11,'21:15:10.971',755.642,0.0,66.8,0.0,3
2026-07-11,'21:15:11.071',673.497,0.0,79.0,0.0,3
2026-07-11,'21:15:11.171',684.727,0.0,89.2,0.0,3
2026-07-11,'21:15:11.272',669.726,0.0,98.0,0.0,3
2026-07-11,'21:15:11.372',648.365,0.0,105.7,0.0,3
2026-07-11,'21:15:12.487',689.027,0.0,112.2,0.0,3
2026-07-11,'21:15:12.509',693.895,0.0,117.7,0.0,3
2026-07-11,'21:15:12.607',669.970,0.0,95.7,0.0,3
2026-07-11,'21:15:12.707',645.039,0.0,103.2,0.0,3
2026-07-11,'21:15:12.807',1193.440,0.0,97.4,0.0,3
2026-07-11,'21:15:12.908',1401.360,0.0,80.3,0.0,3
2026-07-11,'21:15:13.008',1515.862,0.0,69.3,0.0,3
2026-07-11,'21:15:13.108',1301.945,0.0,62.5,0.0,3
2026-07-11,'21:15:13.207',1054.924,0.0,58.1,0.0,3
2026-07-11,'21:15:13.307',860.335,0.0,55.4,0.0,3
2026-07-11,'21:15:13.925',715.715,0.0,68.9,0.0,3
2026-07-11,'21:15:13.945',714.587,0.0,80.4,0.0,3
2026-07-11,'21:15:14.046',713.524,0.0,90.1,0.0,3
2026-07-11,'21:15:14.146',695.401,0.0,77.1,0.0,3
2026-07-11,'21:15:14.245',716.310,0.0,87.9,0.0,3
2026-07-11,'21:15:14.345',613.723,0.0,96.9,0.0,3
2026-07-11,'21:15:14.445',585.651,0.0,104.4,0.0,3
2026-07-11,'21:15:14.546',581.951,0.0,110.9,0.0,3
2026-07-11,'21:15:14.646',626.477,0.0,116.7,0.0,3
2026-07-11,'21:15:14.746',727.755,0.0,121.4,0.0,3
2026-07-11,'21:15:15.861',836.357,0.0,97.0,0.0,3
2026-07-11,'21:15:15.883',833.155,0.0,81.2,0.0,3
2026-07-11,'21:15:15.981',811.045,0.0,70.8,0.0,3
2026-07-11,'21:15:16.081',742.834,0.0,81.9,0.0,3
2026-07-11,'21:15:16.181',1213.093,0.0,74.0,0.0,3
2026-07-11,'21:15:16.282',1404.053,0.0,65.0,0.0,3
2026-07-11,'21:15:16.382',1508.817,0.0,59.3,0.0,3
2026-07-11,'21:15:16.481',1293.182,0.0,56.0,0.0,3
2026-07-11,'21:15:16.580',1027.358,0.0,53.9,0.0,3
2026-07-11,'21:15:16.681',857.181,0.0,67.0,0.0,3
2026-07-11,'21:15:17.298',714.593,0.0,79.0,0.0,3
2026-07-11,'21:15:17.319',707.902,0.0,89.1,0.0,3
2026-07-11,'21:15:17.419',760.713,0.0,97.7,0.0,3
2026-07-11,'21:15:17.519',751.949,0.0,82.0,0.0,3
2026-07-11,'21:15:17.618',765.924,0.0,92.0,0.0,3
2026-07-11,'21:15:17.718',658.926,0.0,100.5,0.0,3
2026-07-11,'21:15:17.818',605.369,0.0,107.6,0.0,3
2026-07-11,'21:15:17.919',573.285,0.0,113.7,0.0,3
2026-07-11,'21:15:18.019',617.545,0.0,119.0,0.0,3
2026-07-11,'21:15:18.118',735.613,0.0,119.5,0.0,3
2026-07-11,'21:15:19.234',799.712,0.0,95.4,0.0,3
2026-07-11,'21:15:19.255',799.825,0.0,79.7,0.0,3
2026-07-11,'21:15:19.354',850.460,0.0,88.1,0.0,3
2026-07-11,'21:15:19.454',786.770,0.0,76.2,0.0,3
2026-07-11,'21:15:19.555',1276.874,0.0,67.6,0.0,3
2026-07-11,'21:15:19.655',1466.517,0.0,60.7,0.0,3
2026-07-11,'21:15:19.754',1547.327,0.0,56.6,0.0,3
2026-07-11,'21:15:19.853',1281.892,0.0,54.1,0.0,3
2026-07-11,'21:15:19.954',964.092,0.0,52.7,0.0,3
